Open,High,Low,Close,Adj Close,Volume
67.16000366210938,67.16000366210938,65.55999755859375,65.95999908447266,64.72129821777344,1306100
65.91000366210938,67.0199966430664,65.91000366210938,66.41999816894531,65.17266845703125,1408900
66.4000015258789,67.31999969482422,66.30999755859375,66.80000305175781,65.54553985595703,1088000
66.8499984741211,67.52999877929688,66.37000274658203,67.2699966430664,66.00669860839844,1067700
67.81999969482422,68.16000366210938,67.31999969482422,67.69999694824219,66.42862701416016,1245000
67.75,68.47000122070312,67.33000183105469,67.45999908447266,66.1931381225586,1035700
67.66000366210938,68.94000244140625,67.45999908447266,68.5199966430664,67.23323059082031,1628200
68.2300033569336,68.87999725341797,67.52999877929688,68.33000183105469,67.04679870605469,1364700
68.31999969482422,68.63999938964844,67.87999725341797,68.22000122070312,66.9388656616211,5454600
67.69999694824219,69.44999694824219,67.61000061035156,69.43000030517578,68.12614440917969,1788900
69.45999908447266,69.68000030517578,68.63999938964844,69.19999694824219,67.90045928955078,1705800
69.62999725341797,71.2699966430664,69.44000244140625,71.05000305175781,69.7157211303711,1318000
71.23999786376953,71.52999877929688,69.33999633789062,69.5199966430664,68.21444702148438,1846600
69.37000274658203,69.37000274658203,67.91000366210938,67.97000122070312,66.69356536865234,1302100
67.66000366210938,68.0,66.54000091552734,67.9000015258789,66.6248779296875,2557200
68.30000305175781,69.54000091552734,66.93000030517578,67.29000091552734,66.02632904052734,2160400
67.58999633789062,69.06999969482422,67.0999984741211,68.1500015258789,66.87018585205078,2211100
68.56999969482422,68.88999938964844,67.70999908447266,68.75,67.45891571044922,1666100
68.51000213623047,68.58000183105469,66.25,66.48999786376953,65.2413558959961,2802900
67.0199966430664,67.31999969482422,65.0999984741211,66.19000244140625,64.94699096679688,2172000
66.66000366210938,67.73999786376953,66.04000091552734,67.26000213623047,65.99689483642578,1566500
67.44000244140625,69.2300033569336,67.27999877929688,69.01000213623047,67.71403503417969,1594900
68.47000122070312,69.0199966430664,67.20999908447266,68.05999755859375,66.78186798095703,1123400
67.83999633789062,69.05000305175781,67.29000091552734,68.77999877929688,67.48834991455078,1270600
68.41000366210938,68.58999633789062,67.08000183105469,67.2300033569336,65.96746063232422,1863500
67.58000183105469,68.20999908447266,65.79000091552734,66.3499984741211,65.10397338867188,2261000
66.44999694824219,67.9000015258789,66.27999877929688,66.66000366210938,65.40816497802734,1563500
66.58999633789062,67.05000305175781,65.5,66.3499984741211,65.10397338867188,1895400
66.80000305175781,67.4000015258789,66.33999633789062,67.33000183105469,66.06558227539062,1802500
67.48999786376953,68.33000183105469,67.19000244140625,67.62999725341797,66.35993957519531,1674500
68.43000030517578,69.37000274658203,67.87000274658203,69.08000183105469,67.78272247314453,1728300
68.79000091552734,68.97000122070312,67.73999786376953,67.91000366210938,66.63468933105469,1296600
67.1500015258789,67.58000183105469,65.12000274658203,66.29000091552734,65.04510498046875,1747100
66.55000305175781,67.05000305175781,65.52999877929688,66.4800033569336,65.23155212402344,4058600
67.33000183105469,68.44000244140625,66.75,67.83999633789062,66.56600189208984,1547100
67.95999908447266,68.9000015258789,66.83999633789062,68.76000213623047,67.46873474121094,1468200
68.22000122070312,69.2699966430664,68.22000122070312,69.01000213623047,67.71403503417969,1228600
69.58000183105469,70.43000030517578,69.33999633789062,70.11000061035156,68.79337310791016,1103900
70.19999694824219,70.80999755859375,69.98999786376953,70.80000305175781,69.47041320800781,1203700
70.33999633789062,71.41000366210938,69.79000091552734,71.12999725341797,69.7942123413086,1709900
71.05000305175781,71.58000183105469,69.27999877929688,70.66999816894531,69.34286499023438,1283100
70.79000091552734,70.94000244140625,70.08000183105469,70.9000015258789,69.56853485107422,1343900
70.58999633789062,70.88999938964844,70.41999816894531,70.61000061035156,69.28398132324219,1001100
71.19999694824219,71.80000305175781,70.6500015258789,71.55999755859375,70.21614837646484,775900
71.25,72.31999969482422,71.0199966430664,72.2699966430664,70.91281127929688,944000
71.86000061035156,71.86000061035156,70.94000244140625,71.0199966430664,69.68628692626953,711300
71.04000091552734,71.2300033569336,69.62999725341797,69.6500015258789,68.3420181274414,781500
68.62000274658203,69.05999755859375,67.88999938964844,68.26000213623047,66.97811126708984,858000
67.0999984741211,67.58999633789062,65.94000244140625,66.30000305175781,65.054931640625,1189400
66.47000122070312,67.41999816894531,66.1500015258789,66.73999786376953,65.48665618896484,1319800
67.31999969482422,68.33000183105469,66.38999938964844,67.01000213623047,65.7515869140625,1311700
66.05999755859375,66.66000366210938,65.36000061035156,66.30000305175781,65.054931640625,1621000
66.44000244140625,67.23999786376953,65.77999877929688,66.81999969482422,65.56515502929688,2983400
68.0199966430664,68.0199966430664,66.83000183105469,67.52999877929688,66.26182556152344,1550100
66.68000030517578,67.4800033569336,66.29000091552734,66.93000030517578,65.673095703125,1367300
67.25,67.83000183105469,65.62000274658203,65.94999694824219,64.71148681640625,1410000
65.80000305175781,68.13999938964844,65.45999908447266,68.02999877929688,67.36531066894531,2369200
68.13999938964844,69.29000091552734,67.87999725341797,69.19000244140625,68.51397705078125,1299000
69.70999908447266,70.41999816894531,68.79000091552734,69.08999633789062,68.41495513916016,1265600
69.29000091552734,69.55999755859375,67.26000213623047,67.38999938964844,66.73155975341797,1288200
66.73999786376953,68.5199966430664,66.30000305175781,68.26000213623047,67.59306335449219,1459400
68.5199966430664,69.5199966430664,67.6500015258789,69.36000061035156,68.68231964111328,1022100
68.55000305175781,69.30999755859375,67.12000274658203,67.80999755859375,67.1474609375,1332400
67.9000015258789,68.4800033569336,67.1500015258789,67.97000122070312,67.30590057373047,1520500
