Open,High,Low,Close,Adj Close,Volume
165.9499969482422,168.72999572753906,165.0500030517578,167.11000061035156,167.11000061035156,1257200
167.3699951171875,167.77999877929688,162.08999633789062,163.4499969482422,163.4499969482422,1156700
160.6199951171875,163.77999877929688,158.7899932861328,161.85000610351562,161.85000610351562,1415500
161.11000061035156,164.52000427246094,160.5500030517578,163.1300048828125,163.1300048828125,1952100
161.3000030517578,161.75,157.82000732421875,158.24000549316406,158.24000549316406,1205000
157.1999969482422,157.1999969482422,152.50999450683594,153.74000549316406,153.74000549316406,1441300
157.2100067138672,159.00999450683594,152.86000061035156,153.3699951171875,153.3699951171875,1298200
154.0,158.61000061035156,153.8699951171875,155.7899932861328,155.7899932861328,1773300
156.0500030517578,156.1699981689453,149.0500030517578,149.8000030517578,149.8000030517578,2113000
148.52000427246094,151.6999969482422,148.24000549316406,150.61000061035156,150.61000061035156,1123600
149.67999267578125,156.22000122070312,149.38999938964844,155.6199951171875,155.6199951171875,1322300
157.00999450683594,157.94000244140625,155.8000030517578,157.1300048828125,157.1300048828125,1834400
159.0,160.97000122070312,150.99000549316406,151.86000061035156,151.86000061035156,1459700
151.0800018310547,153.0399932861328,147.80999755859375,148.07000732421875,148.07000732421875,1350200
148.3800048828125,151.35000610351562,147.2100067138672,151.10000610351562,151.10000610351562,2350900
158.0,159.5,150.5,151.5399932861328,151.5399932861328,3901400
151.9199981689453,156.97999572753906,151.5399932861328,153.41000366210938,153.41000366210938,2012100
155.8800048828125,160.97000122070312,153.07000732421875,159.00999450683594,159.00999450683594,1757900
157.47000122070312,158.66000366210938,149.9199981689453,150.85000610351562,150.85000610351562,1657200
150.5399932861328,152.0399932861328,146.1199951171875,150.49000549316406,150.49000549316406,2016400
150.32000732421875,153.8000030517578,149.8699951171875,152.85000610351562,152.85000610351562,1387700
153.5399932861328,158.7100067138672,148.88999938964844,158.33999633789062,158.33999633789062,1542500
156.0800018310547,156.49000549316406,147.14999389648438,149.39999389648438,149.39999389648438,1590100
148.1199951171875,149.22000122070312,142.82000732421875,146.3699951171875,146.3699951171875,1539400
143.38999938964844,144.35000610351562,136.3800048828125,137.17999267578125,137.17999267578125,2216900
141.50999450683594,143.8800048828125,136.94000244140625,141.1699981689453,141.1699981689453,1705100
138.8800048828125,143.6199951171875,135.2899932861328,135.67999267578125,135.67999267578125,1550900
133.41000366210938,136.94000244140625,132.32000732421875,135.82000732421875,135.82000732421875,1604700
137.80999755859375,143.1300048828125,137.6999969482422,142.44000244140625,142.44000244140625,1826400
140.9499969482422,141.63999938964844,138.9199981689453,139.3800048828125,139.3800048828125,1297800
143.1199951171875,144.25,139.7899932861328,142.8699951171875,142.8699951171875,1064700
140.3000030517578,141.39999389648438,135.47000122070312,136.3000030517578,136.3000030517578,1376800
136.27000427246094,146.94000244140625,136.27000427246094,143.8300018310547,143.8300018310547,2436400
146.92999267578125,147.47000122070312,141.0,146.60000610351562,146.60000610351562,2917600
147.1999969482422,148.42999267578125,145.1699981689453,147.6300048828125,147.6300048828125,1333200
145.67999267578125,146.63999938964844,142.55999755859375,144.0,144.0,1492000
142.1999969482422,146.17999267578125,142.0,145.05999755859375,145.05999755859375,1586900
146.44000244140625,149.60000610351562,144.72999572753906,148.6699981689453,148.6699981689453,1214200
150.0,156.3300018310547,149.8800048828125,156.24000549316406,156.24000549316406,1330700
155.74000549316406,155.7899932861328,151.8300018310547,153.72999572753906,153.72999572753906,2655400
155.14999389648438,157.77000427246094,151.88999938964844,153.22000122070312,153.22000122070312,1072300
152.8300018310547,161.69000244140625,152.42999267578125,161.41000366210938,161.41000366210938,1451800
159.11000061035156,159.9199981689453,157.3800048828125,158.55999755859375,158.55999755859375,1096700
160.89999389648438,164.17999267578125,159.33999633789062,160.2899932861328,160.2899932861328,1092100
158.5800018310547,162.97999572753906,157.97000122070312,162.27000427246094,162.27000427246094,927800
161.83999633789062,162.11000061035156,158.8800048828125,159.92999267578125,159.92999267578125,1489200
158.47999572753906,160.02999877929688,155.75,155.80999755859375,155.80999755859375,1199200
151.74000549316406,152.49000549316406,147.83999633789062,149.11000061035156,149.11000061035156,1195000
144.39999389648438,145.3000030517578,140.88999938964844,141.66000366210938,141.66000366210938,1443700
142.64999389648438,144.13999938964844,140.22000122070312,143.38999938964844,143.38999938964844,1048900
145.1999969482422,149.91000366210938,144.02000427246094,147.72000122070312,147.72000122070312,1647400
143.1999969482422,144.50999450683594,139.72999572753906,141.0800018310547,141.0800018310547,1611200
141.64999389648438,145.0,140.27000427246094,143.08999633789062,143.08999633789062,2946300
145.64999389648438,150.13999938964844,145.35000610351562,148.13999938964844,148.13999938964844,2022200
146.1199951171875,149.35000610351562,145.08999633789062,145.9600067138672,145.9600067138672,1958800
147.9600067138672,151.36000061035156,145.13999938964844,151.05999755859375,151.05999755859375,1840800
152.8000030517578,157.88999938964844,152.27000427246094,157.6199951171875,157.6199951171875,2176000
157.25,158.32000732421875,153.6999969482422,154.4499969482422,154.4499969482422,1193700
154.38999938964844,155.3699951171875,149.50999450683594,150.1199951171875,150.1199951171875,1300800
150.55999755859375,152.32000732421875,149.3800048828125,150.9199981689453,150.9199981689453,1141600
149.33999633789062,152.50999450683594,148.41000366210938,150.02999877929688,150.02999877929688,2087800
149.75999450683594,150.77999877929688,147.39999389648438,149.63999938964844,149.63999938964844,1509300
148.97999572753906,151.9199981689453,147.0,151.63999938964844,151.63999938964844,1456400
152.64999389648438,157.44000244140625,150.9499969482422,156.0399932861328,156.0399932861328,1675800
